--------------------------------------------------------------------------------
CPU name:	Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz
CPU type:	Intel Xeon Broadwell EN/EP/EX processor
CPU clock:	2.40 GHz
--------------------------------------------------------------------------------
flush1.21172e+09
start
end
0.0425515
avg gflop = 0.0425515
fin origin conv
comparing
fin compare
--------------------------------------------------------------------------------
STRUCT,Info,3,,,,,,,,,,,,,,,,,,,,,,,
CPU name:,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,,,,,,,,,,,,,,,,,,,,,,,,
CPU type:,Intel Xeon Broadwell EN/EP/EX processor,,,,,,,,,,,,,,,,,,,,,,,,
CPU clock:,2.399986321 GHz,,,,,,,,,,,,,,,,,,,,,,,,
TABLE,Region Compute,Group 1 Raw,CACHES,67,,,,,,,,,,,,,,,,,,,,,
Region Info,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 12,Core 14,Core 15,Core 16,Core 17,Core 18,Core 19,Core 20,Core 21,Core 23,Core 25,Core 26,Core 27,
Runtime unhalted [s] STAT,1.7060,0.0001,0.3071,0.0711,,,,,,,,,,,,,,,,,,,,,
Clock [MHz] STAT,69528.2403,2834.9409,2899.9738,2897.0100,,,,,,,,,,,,,,,,,,,,,
CPI STAT,20.2365,0.8020,0.8662,0.8432,,,,,,,,,,,,,,,,,,,,,
L2 to L1 load bandwidth [MBytes/s] STAT,1960.2243,2.8458,1110.4270,81.6760,,,,,,,,,,,,,,,,,,,,,
L2 to L1 load data volume [GBytes] STAT,0.0249,0.0009,0.0035,0.0010,,,,,,,,,,,,,,,,,,,,,
L1 to L2 evict bandwidth [MBytes/s] STAT,165.7398,0.4388,99.8604,6.9058,,,,,,,,,,,,,,,,,,,,,
L1 to L2 evict data volume [GBytes] STAT,0.0029,0.0001,0.0005,0.0001,,,,,,,,,,,,,,,,,,,,,
L1 to/from L2 bandwidth [MBytes/s] STAT,2125.9639,3.2847,1210.2874,88.5818,,,,,,,,,,,,,,,,,,,,,
L1 to/from L2 data volume [GBytes] STAT,0.0278,0.0010,0.0041,0.0012,,,,,,,,,,,,,,,,,,,,,
L3 to L2 load bandwidth [MBytes/s] STAT,751.8370,2.4904,427.7570,31.3265,,,,,,,,,,,,,,,,,,,,,
L3 to L2 load data volume [GBytes] STAT,0.0139,0.0003,0.0057,0.0006,,,,,,,,,,,,,,,,,,,,,
L2 to L3 evict bandwidth [MBytes/s] STAT,43.5712,0.1281,26.1954,1.8155,,,,,,,,,,,,,,,,,,,,,
L2 to L3 evict data volume [GBytes] STAT,0.0007,1.497600e-05,0.0002,2.798667e-05,,,,,,,,,,,,,,,,,,,,,
L2 to/from L3 bandwidth [MBytes/s] STAT,795.4082,2.6742,453.9524,33.1420,,,,,,,,,,,,,,,,,,,,,
L2 to/from L3 data volume [GBytes] STAT,0.0148,0.0003,0.0059,0.0006,,,,,,,,,,,,,,,,,,,,,
System to L3 bandwidth [MBytes/s] STAT,11642.0900,0,9665.8704,485.0871,,,,,,,,,,,,,,,,,,,,,
System to L3 data volume [GBytes] STAT,2.4491,0,2.4409,0.1020,,,,,,,,,,,,,,,,,,,,,
L3 to system bandwidth [MBytes/s] STAT,530.7677,0,451.3026,22.1153,,,,,,,,,,,,,,,,,,,,,
L3 to system data volume [GBytes] STAT,0.0986,0,0.0982,0.0041,,,,,,,,,,,,,,,,,,,,,
L3 to/from system bandwidth [MBytes/s] STAT,12172.8577,0,10117.1730,507.2024,,,,,,,,,,,,,,,,,,,,,
L3 to/from system data volume [GBytes] STAT,2.5477,0,2.5391,0.1062,,,,,,,,,,,,,,,,,,,,,
Memory read bandwidth [MBytes/s] STAT,6.109267e+12,0,6109267000000,2.545528e+11,,,,,,,,,,,,,,,,,,,,,
Memory read data volume [GBytes] STAT,5.164407e+06,0,5164406,215183.6425,,,,,,,,,,,,,,,,,,,,,
Memory write bandwidth [MBytes/s] STAT,1033.3156,0,1033.3156,43.0548,,,,,,,,,,,,,,,,,,,,,
Memory write data volume [GBytes] STAT,5.164407e+06,0,5164406,215183.6365,,,,,,,,,,,,,,,,,,,,,
Memory bandwidth [MBytes/s] STAT,2183.0370,0,2183.0370,90.9599,,,,,,,,,,,,,,,,,,,,,
Memory data volume [GBytes] STAT,1.032881e+07,0,10328810,430367.1957,,,,,,,,,,,,,,,,,,,,,
